transaction_reference,property_full_address,property_state,transaction_type,transaction_start_date,date_of_transaction,closing_date,status,listing_price,final_price,legal_fees,other_expenses,participant_type,participant_email,participant_name,participant_role,commission_amount
T-NJ-2021-0157,"516 Beverly Port, Newark, NJ",NJ,Rent,2021-10-14,2021-11-21,,pending rental,2627.48,,,,Agent,julia.roberson8712@dreamhomes.com,"Roberson, Julia",Landlord Agent,
T-NJ-2021-0157,"516 Beverly Port, Newark, NJ",NJ,Rent,2021-10-14,2021-11-21,,pending rental,2627.48,,,,Agent,damon.gonzalez618@dreamhomes.com,"Gonzalez, Damon",Tenant Agent,
T-NJ-2021-0157,"516 Beverly Port, Newark, NJ",NJ,Rent,2021-10-14,2021-11-21,,pending rental,2627.48,,,,Client,erica.lynch3304@example.com,"Lynch, Erica",Landlord,
T-NJ-2021-0157,"516 Beverly Port, Newark, NJ",NJ,Rent,2021-10-14,2021-11-21,,pending rental,2627.48,,,,Client,blake.miller5098@example.com,"Miller, Blake",Tenant,
T-NJ-2021-0059,"485 Schroeder Ramp, Newark, NJ",NJ,Sale,2021-11-15,2021-11-25,,pending sale,836510.77,,,,Agent,kristen.woods6052@dreamhomes.com,"Woods, Kristen",Buyer Agent,
T-NJ-2021-0059,"485 Schroeder Ramp, Newark, NJ",NJ,Sale,2021-11-15,2021-11-25,,pending sale,836510.77,,,,Agent,damon.gonzalez618@dreamhomes.com,"Gonzalez, Damon",Seller Agent,
T-NJ-2021-0059,"485 Schroeder Ramp, Newark, NJ",NJ,Sale,2021-11-15,2021-11-25,,pending sale,836510.77,,,,Client,catherine.payne4177@example.com,"Payne, Catherine",Buyer,
T-NJ-2021-0059,"485 Schroeder Ramp, Newark, NJ",NJ,Sale,2021-11-15,2021-11-25,,pending sale,836510.77,,,,Client,erica.lynch3304@example.com,"Lynch, Erica",Buyer,
T-NJ-2021-0059,"485 Schroeder Ramp, Newark, NJ",NJ,Sale,2021-11-15,2021-11-25,,pending sale,836510.77,,,,Client,frank.tyler5524@example.com,"Tyler, Frank",Seller,
T-NJ-2021-0065,"528 Jose Radial, Hoboken, NJ",NJ,Sale,2021-11-07,2021-11-25,2021-12-31,sold,763574.48,784378.9,2070.94,717.51,Agent,thomas.leach9910@dreamhomes.com,"Leach, Thomas",Buyer Agent,20641.35
T-NJ-2021-0065,"528 Jose Radial, Hoboken, NJ",NJ,Sale,2021-11-07,2021-11-25,2021-12-31,sold,763574.48,784378.9,2070.94,717.51,Agent,bryan.riddle4780@dreamhomes.com,"Riddle, Bryan",Seller Agent,19103.09
T-NJ-2021-0065,"528 Jose Radial, Hoboken, NJ",NJ,Sale,2021-11-07,2021-11-25,2021-12-31,sold,763574.48,784378.9,2070.94,717.51,Client,kristen.cox5628@example.com,"Cox, Kristen",Buyer,
T-NJ-2021-0065,"528 Jose Radial, Hoboken, NJ",NJ,Sale,2021-11-07,2021-11-25,2021-12-31,sold,763574.48,784378.9,2070.94,717.51,Client,jesse.kane9072@example.com,"Kane, Jesse",Seller,
T-NY-2022-0199,"278 Troy Village, Long Island City, NY",NY,Rent,2022-01-03,2022-01-23,2022-02-10,rented,4195.4,4367.86,2991.09,1183.92,Agent,frank.preston2605@dreamhomes.com,"Preston, Frank",Landlord Agent,191.69
T-NY-2022-0199,"278 Troy Village, Long Island City, NY",NY,Rent,2022-01-03,2022-01-23,2022-02-10,rented,4195.4,4367.86,2991.09,1183.92,Agent,stanley.mooney4062@dreamhomes.com,"Mooney, Stanley",Tenant Agent,160.3
T-NY-2022-0199,"278 Troy Village, Long Island City, NY",NY,Rent,2022-01-03,2022-01-23,2022-02-10,rented,4195.4,4367.86,2991.09,1183.92,Client,mark.snow7495@example.com,"Snow, Mark",Landlord,
T-NY-2022-0199,"278 Troy Village, Long Island City, NY",NY,Rent,2022-01-03,2022-01-23,2022-02-10,rented,4195.4,4367.86,2991.09,1183.92,Client,valerie.peterson3420@example.com,"Peterson, Valerie",Tenant,
T-NY-2022-0199,"278 Troy Village, Long Island City, NY",NY,Rent,2022-01-03,2022-01-23,2022-02-10,rented,4195.4,4367.86,2991.09,1183.92,Client,eric.silva9746@example.com,"Silva, Eric",Tenant,
T-CT-2022-0184,"749 David Mill, Greenwich, CT",CT,Rent,2022-01-01,2022-02-01,2022-02-07,rented,3605.01,3669.86,2050.37,600.05,Agent,sheila.byrd4387@dreamhomes.com,"Byrd, Sheila",Landlord Agent,168.9
T-CT-2022-0184,"749 David Mill, Greenwich, CT",CT,Rent,2022-01-01,2022-02-01,2022-02-07,rented,3605.01,3669.86,2050.37,600.05,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Tenant Agent,149.32
T-CT-2022-0184,"749 David Mill, Greenwich, CT",CT,Rent,2022-01-01,2022-02-01,2022-02-07,rented,3605.01,3669.86,2050.37,600.05,Client,catherine.payne4177@example.com,"Payne, Catherine",Landlord,
T-CT-2022-0184,"749 David Mill, Greenwich, CT",CT,Rent,2022-01-01,2022-02-01,2022-02-07,rented,3605.01,3669.86,2050.37,600.05,Client,eric.silva9746@example.com,"Silva, Eric",Tenant,
T-CT-2022-0071,"691 Katherine Ports, Stamford, CT",CT,Sale,2022-01-01,2022-02-04,2022-02-21,sold,839589.29,841409.39,1756.22,459.05,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Buyer Agent,19875.54
T-CT-2022-0071,"691 Katherine Ports, Stamford, CT",CT,Sale,2022-01-01,2022-02-04,2022-02-21,sold,839589.29,841409.39,1756.22,459.05,Agent,katherine.miller6806@dreamhomes.com,"Miller, Katherine",Seller Agent,21211.74
T-CT-2022-0071,"691 Katherine Ports, Stamford, CT",CT,Sale,2022-01-01,2022-02-04,2022-02-21,sold,839589.29,841409.39,1756.22,459.05,Client,mark.snow7495@example.com,"Snow, Mark",Buyer,
T-CT-2022-0071,"691 Katherine Ports, Stamford, CT",CT,Sale,2022-01-01,2022-02-04,2022-02-21,sold,839589.29,841409.39,1756.22,459.05,Client,jeffery.smith7042@example.com,"Smith, Jeffery",Seller,
T-CT-2022-0176,"614 Coffey Lock, Greenwich, CT",CT,Rent,2022-01-24,2022-02-06,2022-02-25,rented,4798.6,4852.37,1075.67,1757.05,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Landlord Agent,239.84
T-CT-2022-0176,"614 Coffey Lock, Greenwich, CT",CT,Rent,2022-01-24,2022-02-06,2022-02-25,rented,4798.6,4852.37,1075.67,1757.05,Agent,katherine.miller6806@dreamhomes.com,"Miller, Katherine",Tenant Agent,233.66
T-CT-2022-0176,"614 Coffey Lock, Greenwich, CT",CT,Rent,2022-01-24,2022-02-06,2022-02-25,rented,4798.6,4852.37,1075.67,1757.05,Client,chris.brewer3109@example.com,"Brewer, Chris",Landlord,
T-CT-2022-0176,"614 Coffey Lock, Greenwich, CT",CT,Rent,2022-01-24,2022-02-06,2022-02-25,rented,4798.6,4852.37,1075.67,1757.05,Client,roberto.yates4694@example.com,"Yates, Roberto",Tenant,
T-CT-2022-0201,"568 Davis Fort, Norwalk, CT",CT,Rent,2022-01-19,2022-02-07,2022-02-19,rented,5061.36,5072.77,2044.4,1433.78,Agent,tina.ramirez1373@dreamhomes.com,"Ramirez, Tina",Landlord Agent,259.18
T-CT-2022-0201,"568 Davis Fort, Norwalk, CT",CT,Rent,2022-01-19,2022-02-07,2022-02-19,rented,5061.36,5072.77,2044.4,1433.78,Agent,jennifer.tran397@dreamhomes.com,"Tran, Jennifer",Tenant Agent,234.52
T-CT-2022-0201,"568 Davis Fort, Norwalk, CT",CT,Rent,2022-01-19,2022-02-07,2022-02-19,rented,5061.36,5072.77,2044.4,1433.78,Client,catherine.payne4177@example.com,"Payne, Catherine",Landlord,
T-CT-2022-0201,"568 Davis Fort, Norwalk, CT",CT,Rent,2022-01-19,2022-02-07,2022-02-19,rented,5061.36,5072.77,2044.4,1433.78,Client,sarah.armstrong4883@example.com,"Armstrong, Sarah",Tenant,
T-NJ-2022-0191,"380 Lauren Turnpike, Edgewater, NJ",NJ,Rent,2022-01-24,2022-02-09,2022-02-14,rented,3501.25,3629.0,1441.79,618.71,Agent,kristen.woods6052@dreamhomes.com,"Woods, Kristen",Landlord Agent,232.17
T-NJ-2022-0191,"380 Lauren Turnpike, Edgewater, NJ",NJ,Rent,2022-01-24,2022-02-09,2022-02-14,rented,3501.25,3629.0,1441.79,618.71,Agent,karen.clark2103@dreamhomes.com,"Clark, Karen",Tenant Agent,252.68
T-NJ-2022-0191,"380 Lauren Turnpike, Edgewater, NJ",NJ,Rent,2022-01-24,2022-02-09,2022-02-14,rented,3501.25,3629.0,1441.79,618.71,Client,david.rodriguez7820@example.com,"Rodriguez, David",Landlord,
T-NJ-2022-0191,"380 Lauren Turnpike, Edgewater, NJ",NJ,Rent,2022-01-24,2022-02-09,2022-02-14,rented,3501.25,3629.0,1441.79,618.71,Client,roberto.yates4694@example.com,"Yates, Roberto",Tenant,
T-NJ-2022-0193,"433 Hannah Circles, Newark, NJ",NJ,Rent,2022-02-11,2022-02-20,2022-03-11,rented,2751.56,2792.12,2516.42,442.67,Agent,bryan.riddle4780@dreamhomes.com,"Riddle, Bryan",Landlord Agent,144.61
T-NJ-2022-0193,"433 Hannah Circles, Newark, NJ",NJ,Rent,2022-02-11,2022-02-20,2022-03-11,rented,2751.56,2792.12,2516.42,442.67,Agent,kristen.woods6052@dreamhomes.com,"Woods, Kristen",Tenant Agent,138.24
T-NJ-2022-0193,"433 Hannah Circles, Newark, NJ",NJ,Rent,2022-02-11,2022-02-20,2022-03-11,rented,2751.56,2792.12,2516.42,442.67,Client,chris.brewer3109@example.com,"Brewer, Chris",Landlord,
T-NJ-2022-0193,"433 Hannah Circles, Newark, NJ",NJ,Rent,2022-02-11,2022-02-20,2022-03-11,rented,2751.56,2792.12,2516.42,442.67,Client,sarah.armstrong4883@example.com,"Armstrong, Sarah",Tenant,
T-NJ-2022-0193,"433 Hannah Circles, Newark, NJ",NJ,Rent,2022-02-11,2022-02-20,2022-03-11,rented,2751.56,2792.12,2516.42,442.67,Client,travis.robinson7859@example.com,"Robinson, Travis",Tenant,
T-NY-2022-0200,"245 Cassie Fort, New York, NY",NY,Rent,2022-02-14,2022-03-06,2022-03-12,rented,5504.57,5554.52,1663.76,995.68,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Landlord Agent,262.6
T-NY-2022-0200,"245 Cassie Fort, New York, NY",NY,Rent,2022-02-14,2022-03-06,2022-03-12,rented,5504.57,5554.52,1663.76,995.68,Agent,frank.preston2605@dreamhomes.com,"Preston, Frank",Tenant Agent,259.59
T-NY-2022-0200,"245 Cassie Fort, New York, NY",NY,Rent,2022-02-14,2022-03-06,2022-03-12,rented,5504.57,5554.52,1663.76,995.68,Client,roberto.yates4694@example.com,"Yates, Roberto",Landlord,
T-NY-2022-0200,"245 Cassie Fort, New York, NY",NY,Rent,2022-02-14,2022-03-06,2022-03-12,rented,5504.57,5554.52,1663.76,995.68,Client,frank.tyler5524@example.com,"Tyler, Frank",Tenant,
T-NJ-2022-0197,"510 Jackson Orchard, Jersey City, NJ",NJ,Rent,2022-02-27,2022-03-19,2022-04-01,rented,4210.58,4325.57,2173.06,1385.96,Agent,janet.kim9646@dreamhomes.com,"Kim, Janet",Landlord Agent,208.48
T-NJ-2022-0197,"510 Jackson Orchard, Jersey City, NJ",NJ,Rent,2022-02-27,2022-03-19,2022-04-01,rented,4210.58,4325.57,2173.06,1385.96,Agent,karen.clark2103@dreamhomes.com,"Clark, Karen",Tenant Agent,186.15
T-NJ-2022-0197,"510 Jackson Orchard, Jersey City, NJ",NJ,Rent,2022-02-27,2022-03-19,2022-04-01,rented,4210.58,4325.57,2173.06,1385.96,Client,michele.ramirez8429@example.com,"Ramirez, Michele",Landlord,
T-NJ-2022-0197,"510 Jackson Orchard, Jersey City, NJ",NJ,Rent,2022-02-27,2022-03-19,2022-04-01,rented,4210.58,4325.57,2173.06,1385.96,Client,kyle.hall3355@example.com,"Hall, Kyle",Tenant,
T-NJ-2022-0197,"510 Jackson Orchard, Jersey City, NJ",NJ,Rent,2022-02-27,2022-03-19,2022-04-01,rented,4210.58,4325.57,2173.06,1385.96,Client,david.rodriguez7820@example.com,"Rodriguez, David",Tenant,
T-NY-2022-0070,"294 Vanessa Divide, Long Island City, NY",NY,Sale,2022-02-10,2022-03-24,2022-05-07,sold,1592730.44,1604934.48,2242.67,1375.6,Agent,angela.woods7376@dreamhomes.com,"Woods, Angela",Buyer Agent,37401.01
T-NY-2022-0070,"294 Vanessa Divide, Long Island City, NY",NY,Sale,2022-02-10,2022-03-24,2022-05-07,sold,1592730.44,1604934.48,2242.67,1375.6,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Seller Agent,44988.99
T-NY-2022-0070,"294 Vanessa Divide, Long Island City, NY",NY,Sale,2022-02-10,2022-03-24,2022-05-07,sold,1592730.44,1604934.48,2242.67,1375.6,Client,melissa.ross1428@example.com,"Ross, Melissa",Buyer,
T-NY-2022-0070,"294 Vanessa Divide, Long Island City, NY",NY,Sale,2022-02-10,2022-03-24,2022-05-07,sold,1592730.44,1604934.48,2242.67,1375.6,Client,roberto.yates4694@example.com,"Yates, Roberto",Seller,
T-CT-2022-0178,"810 Johns Ports, Greenwich, CT",CT,Rent,2022-03-20,2022-04-05,,cancelled rental,3510.2,,,,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Landlord Agent,
T-CT-2022-0178,"810 Johns Ports, Greenwich, CT",CT,Rent,2022-03-20,2022-04-05,,cancelled rental,3510.2,,,,Agent,sheila.byrd4387@dreamhomes.com,"Byrd, Sheila",Tenant Agent,
T-CT-2022-0178,"810 Johns Ports, Greenwich, CT",CT,Rent,2022-03-20,2022-04-05,,cancelled rental,3510.2,,,,Client,sarah.armstrong4883@example.com,"Armstrong, Sarah",Landlord,
T-CT-2022-0178,"810 Johns Ports, Greenwich, CT",CT,Rent,2022-03-20,2022-04-05,,cancelled rental,3510.2,,,,Client,melissa.ross1428@example.com,"Ross, Melissa",Tenant,
T-CT-2022-0178,"810 Johns Ports, Greenwich, CT",CT,Rent,2022-03-20,2022-04-05,,cancelled rental,3510.2,,,,Client,erica.lynch3304@example.com,"Lynch, Erica",Tenant,
T-CT-2022-0194,"663 Angela Landing, New Haven, CT",CT,Rent,2022-04-01,2022-04-08,,pending rental,3851.05,,,,Agent,jennifer.tran397@dreamhomes.com,"Tran, Jennifer",Landlord Agent,
T-CT-2022-0194,"663 Angela Landing, New Haven, CT",CT,Rent,2022-04-01,2022-04-08,,pending rental,3851.05,,,,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Tenant Agent,
T-CT-2022-0194,"663 Angela Landing, New Haven, CT",CT,Rent,2022-04-01,2022-04-08,,pending rental,3851.05,,,,Client,erica.lynch3304@example.com,"Lynch, Erica",Landlord,
T-CT-2022-0194,"663 Angela Landing, New Haven, CT",CT,Rent,2022-04-01,2022-04-08,,pending rental,3851.05,,,,Client,valerie.peterson3420@example.com,"Peterson, Valerie",Tenant,
T-CT-2022-0072,"632 Gibbs Court, Norwalk, CT",CT,Sale,2022-02-26,2022-04-09,2022-04-24,sold,1182793.94,1201895.53,1228.31,784.14,Agent,jennifer.tran397@dreamhomes.com,"Tran, Jennifer",Buyer Agent,35599.85
T-CT-2022-0072,"632 Gibbs Court, Norwalk, CT",CT,Sale,2022-02-26,2022-04-09,2022-04-24,sold,1182793.94,1201895.53,1228.31,784.14,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Seller Agent,30242.62
T-CT-2022-0072,"632 Gibbs Court, Norwalk, CT",CT,Sale,2022-02-26,2022-04-09,2022-04-24,sold,1182793.94,1201895.53,1228.31,784.14,Client,kristen.cox5628@example.com,"Cox, Kristen",Buyer,
T-CT-2022-0072,"632 Gibbs Court, Norwalk, CT",CT,Sale,2022-02-26,2022-04-09,2022-04-24,sold,1182793.94,1201895.53,1228.31,784.14,Client,travis.robinson7859@example.com,"Robinson, Travis",Seller,
T-CT-2022-0192,"678 Aaron Lakes, Stamford, CT",CT,Rent,2022-03-20,2022-04-14,2022-04-21,rented,3758.37,3859.44,2423.26,383.46,Agent,donna.meadows3689@dreamhomes.com,"Meadows, Donna",Landlord Agent,273.11
T-CT-2022-0192,"678 Aaron Lakes, Stamford, CT",CT,Rent,2022-03-20,2022-04-14,2022-04-21,rented,3758.37,3859.44,2423.26,383.46,Agent,sheila.byrd4387@dreamhomes.com,"Byrd, Sheila",Tenant Agent,238.45
T-CT-2022-0192,"678 Aaron Lakes, Stamford, CT",CT,Rent,2022-03-20,2022-04-14,2022-04-21,rented,3758.37,3859.44,2423.26,383.46,Client,jeffery.smith7042@example.com,"Smith, Jeffery",Landlord,
T-CT-2022-0192,"678 Aaron Lakes, Stamford, CT",CT,Rent,2022-03-20,2022-04-14,2022-04-21,rented,3758.37,3859.44,2423.26,383.46,Client,michele.ramirez8429@example.com,"Ramirez, Michele",Tenant,
T-CT-2022-0192,"678 Aaron Lakes, Stamford, CT",CT,Rent,2022-03-20,2022-04-14,2022-04-21,rented,3758.37,3859.44,2423.26,383.46,Client,kyle.hall3355@example.com,"Hall, Kyle",Tenant,
T-NJ-2022-0177,"448 Palmer Shores, Hoboken, NJ",NJ,Rent,2022-03-16,2022-04-14,2022-04-25,rented,3890.91,4003.53,2141.02,986.5,Agent,thomas.leach9910@dreamhomes.com,"Leach, Thomas",Landlord Agent,197.25
T-NJ-2022-0177,"448 Palmer Shores, Hoboken, NJ",NJ,Rent,2022-03-16,2022-04-14,2022-04-25,rented,3890.91,4003.53,2141.02,986.5,Agent,janet.kim9646@dreamhomes.com,"Kim, Janet",Tenant Agent,162.54
T-NJ-2022-0177,"448 Palmer Shores, Hoboken, NJ",NJ,Rent,2022-03-16,2022-04-14,2022-04-25,rented,3890.91,4003.53,2141.02,986.5,Client,valerie.peterson3420@example.com,"Peterson, Valerie",Landlord,
T-NJ-2022-0177,"448 Palmer Shores, Hoboken, NJ",NJ,Rent,2022-03-16,2022-04-14,2022-04-25,rented,3890.91,4003.53,2141.02,986.5,Client,blake.miller5098@example.com,"Miller, Blake",Tenant,
T-NY-2022-0190,"129 Stephanie Union, New York, NY",NY,Rent,2022-03-27,2022-04-14,2022-04-29,rented,6196.59,6420.31,3150.2,1730.98,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Landlord Agent,329.62
T-NY-2022-0190,"129 Stephanie Union, New York, NY",NY,Rent,2022-03-27,2022-04-14,2022-04-29,rented,6196.59,6420.31,3150.2,1730.98,Agent,angela.woods7376@dreamhomes.com,"Woods, Angela",Tenant Agent,324.23
T-NY-2022-0190,"129 Stephanie Union, New York, NY",NY,Rent,2022-03-27,2022-04-14,2022-04-29,rented,6196.59,6420.31,3150.2,1730.98,Client,cassandra.collins9638@example.com,"Collins, Cassandra",Landlord,
T-NY-2022-0190,"129 Stephanie Union, New York, NY",NY,Rent,2022-03-27,2022-04-14,2022-04-29,rented,6196.59,6420.31,3150.2,1730.98,Client,eric.silva9746@example.com,"Silva, Eric",Tenant,
T-NY-2022-0190,"129 Stephanie Union, New York, NY",NY,Rent,2022-03-27,2022-04-14,2022-04-29,rented,6196.59,6420.31,3150.2,1730.98,Client,catherine.payne4177@example.com,"Payne, Catherine",Tenant,
T-CT-2022-0198,"794 Whitney Village, Bridgeport, CT",CT,Rent,2022-04-02,2022-04-17,2022-04-26,rented,4505.83,4727.32,2214.46,1489.21,Agent,jennifer.tran397@dreamhomes.com,"Tran, Jennifer",Landlord Agent,302.92
T-CT-2022-0198,"794 Whitney Village, Bridgeport, CT",CT,Rent,2022-04-02,2022-04-17,2022-04-26,rented,4505.83,4727.32,2214.46,1489.21,Agent,sheila.byrd4387@dreamhomes.com,"Byrd, Sheila",Tenant Agent,350.75
T-CT-2022-0198,"794 Whitney Village, Bridgeport, CT",CT,Rent,2022-04-02,2022-04-17,2022-04-26,rented,4505.83,4727.32,2214.46,1489.21,Client,blake.miller5098@example.com,"Miller, Blake",Landlord,
T-CT-2022-0198,"794 Whitney Village, Bridgeport, CT",CT,Rent,2022-04-02,2022-04-17,2022-04-26,rented,4505.83,4727.32,2214.46,1489.21,Client,ivan.fernandez1109@example.com,"Fernandez, Ivan",Tenant,
T-CT-2022-0079,"772 Morales Inlet, Norwalk, CT",CT,Sale,2022-03-04,2022-04-19,2022-06-02,sold,592373.48,578321.24,2044.77,208.29,Agent,jennifer.tran397@dreamhomes.com,"Tran, Jennifer",Buyer Agent,10855.66
T-CT-2022-0079,"772 Morales Inlet, Norwalk, CT",CT,Sale,2022-03-04,2022-04-19,2022-06-02,sold,592373.48,578321.24,2044.77,208.29,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Seller Agent,12847.97
T-CT-2022-0079,"772 Morales Inlet, Norwalk, CT",CT,Sale,2022-03-04,2022-04-19,2022-06-02,sold,592373.48,578321.24,2044.77,208.29,Client,melissa.ross1428@example.com,"Ross, Melissa",Buyer,
T-CT-2022-0079,"772 Morales Inlet, Norwalk, CT",CT,Sale,2022-03-04,2022-04-19,2022-06-02,sold,592373.48,578321.24,2044.77,208.29,Client,blake.miller5098@example.com,"Miller, Blake",Seller,
T-CT-2022-0202,"602 Adriana Cape, Greenwich, CT",CT,Rent,2022-03-31,2022-04-20,2022-05-07,rented,4480.26,4703.1,2467.44,635.02,Agent,donna.meadows3689@dreamhomes.com,"Meadows, Donna",Landlord Agent,210.68
T-CT-2022-0202,"602 Adriana Cape, Greenwich, CT",CT,Rent,2022-03-31,2022-04-20,2022-05-07,rented,4480.26,4703.1,2467.44,635.02,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Tenant Agent,234.07
T-CT-2022-0202,"602 Adriana Cape, Greenwich, CT",CT,Rent,2022-03-31,2022-04-20,2022-05-07,rented,4480.26,4703.1,2467.44,635.02,Client,jesse.kane9072@example.com,"Kane, Jesse",Landlord,
T-CT-2022-0202,"602 Adriana Cape, Greenwich, CT",CT,Rent,2022-03-31,2022-04-20,2022-05-07,rented,4480.26,4703.1,2467.44,635.02,Client,chris.brewer3109@example.com,"Brewer, Chris",Tenant,
T-NJ-2022-0081,"448 Palmer Shores, Hoboken, NJ",NJ,Sale,2022-03-17,2022-04-21,2022-05-16,sold,758763.36,761407.22,1157.37,1020.72,Agent,julia.roberson8712@dreamhomes.com,"Roberson, Julia",Buyer Agent,16244.82
T-NJ-2022-0081,"448 Palmer Shores, Hoboken, NJ",NJ,Sale,2022-03-17,2022-04-21,2022-05-16,sold,758763.36,761407.22,1157.37,1020.72,Agent,thomas.leach9910@dreamhomes.com,"Leach, Thomas",Seller Agent,16068.08
T-NJ-2022-0081,"448 Palmer Shores, Hoboken, NJ",NJ,Sale,2022-03-17,2022-04-21,2022-05-16,sold,758763.36,761407.22,1157.37,1020.72,Client,jesse.kane9072@example.com,"Kane, Jesse",Buyer,
T-NJ-2022-0081,"448 Palmer Shores, Hoboken, NJ",NJ,Sale,2022-03-17,2022-04-21,2022-05-16,sold,758763.36,761407.22,1157.37,1020.72,Client,erica.lynch3304@example.com,"Lynch, Erica",Seller,
T-CT-2022-0080,"738 Warren Terrace, New Haven, CT",CT,Sale,2022-03-06,2022-04-22,2022-05-11,sold,943574.14,927765.1,2234.2,1323.65,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Buyer Agent,29274.28
T-CT-2022-0080,"738 Warren Terrace, New Haven, CT",CT,Sale,2022-03-06,2022-04-22,2022-05-11,sold,943574.14,927765.1,2234.2,1323.65,Agent,jennifer.tran397@dreamhomes.com,"Tran, Jennifer",Seller Agent,26198.08
T-CT-2022-0080,"738 Warren Terrace, New Haven, CT",CT,Sale,2022-03-06,2022-04-22,2022-05-11,sold,943574.14,927765.1,2234.2,1323.65,Client,catherine.payne4177@example.com,"Payne, Catherine",Buyer,
T-CT-2022-0080,"738 Warren Terrace, New Haven, CT",CT,Sale,2022-03-06,2022-04-22,2022-05-11,sold,943574.14,927765.1,2234.2,1323.65,Client,cassandra.collins9638@example.com,"Collins, Cassandra",Buyer,
T-CT-2022-0080,"738 Warren Terrace, New Haven, CT",CT,Sale,2022-03-06,2022-04-22,2022-05-11,sold,943574.14,927765.1,2234.2,1323.65,Client,melissa.ross1428@example.com,"Ross, Melissa",Seller,
T-NY-2022-0179,"314 Sawyer Common, Brooklyn, NY",NY,Rent,2022-04-04,2022-04-28,2022-05-06,rented,4841.63,5038.42,1084.38,1769.0,Agent,crystal.powell2551@dreamhomes.com,"Powell, Crystal",Landlord Agent,199.52
T-NY-2022-0179,"314 Sawyer Common, Brooklyn, NY",NY,Rent,2022-04-04,2022-04-28,2022-05-06,rented,4841.63,5038.42,1084.38,1769.0,Agent,frank.preston2605@dreamhomes.com,"Preston, Frank",Tenant Agent,233.55
T-NY-2022-0179,"314 Sawyer Common, Brooklyn, NY",NY,Rent,2022-04-04,2022-04-28,2022-05-06,rented,4841.63,5038.42,1084.38,1769.0,Client,eric.silva9746@example.com,"Silva, Eric",Landlord,
T-NY-2022-0179,"314 Sawyer Common, Brooklyn, NY",NY,Rent,2022-04-04,2022-04-28,2022-05-06,rented,4841.63,5038.42,1084.38,1769.0,Client,chris.brewer3109@example.com,"Brewer, Chris",Tenant,
T-NJ-2022-0186,"485 Schroeder Ramp, Newark, NJ",NJ,Rent,2022-03-22,2022-05-03,2022-05-09,rented,3530.51,3697.78,2921.64,1749.36,Agent,thomas.leach9910@dreamhomes.com,"Leach, Thomas",Landlord Agent,255.28
T-NJ-2022-0186,"485 Schroeder Ramp, Newark, NJ",NJ,Rent,2022-03-22,2022-05-03,2022-05-09,rented,3530.51,3697.78,2921.64,1749.36,Agent,bryan.riddle4780@dreamhomes.com,"Riddle, Bryan",Tenant Agent,211.46
T-NJ-2022-0186,"485 Schroeder Ramp, Newark, NJ",NJ,Rent,2022-03-22,2022-05-03,2022-05-09,rented,3530.51,3697.78,2921.64,1749.36,Client,michele.ramirez8429@example.com,"Ramirez, Michele",Landlord,
T-NJ-2022-0186,"485 Schroeder Ramp, Newark, NJ",NJ,Rent,2022-03-22,2022-05-03,2022-05-09,rented,3530.51,3697.78,2921.64,1749.36,Client,roberto.yates4694@example.com,"Yates, Roberto",Tenant,
T-NY-2022-0078,"307 Candice Center, New York, NY",NY,Sale,2022-03-27,2022-05-14,,pending sale,1217438.89,,,,Agent,angela.woods7376@dreamhomes.com,"Woods, Angela",Buyer Agent,
T-NY-2022-0078,"307 Candice Center, New York, NY",NY,Sale,2022-03-27,2022-05-14,,pending sale,1217438.89,,,,Agent,erica.rogers3495@dreamhomes.com,"Rogers, Erica",Seller Agent,
T-NY-2022-0078,"307 Candice Center, New York, NY",NY,Sale,2022-03-27,2022-05-14,,pending sale,1217438.89,,,,Client,travis.robinson7859@example.com,"Robinson, Travis",Buyer,
